episode,step,object_available,task_started,gripper_width_cm,distance_ee_object_cm,grasp_completed,finger_contacts,grasp_attempts,object_lift_height_cm,distance_object_goal_cm,task_aborted,lateral_friction,fingers_width,dist_ee_to_cube,dist_cube_to_target,obstacle_in_path,obstacle_count_in_path,reward,is_success,ee_x,ee_y,ee_z,ee_vx,ee_vy,ee_vz,cube_x,cube_y,cube_z,cube_roll,cube_pitch,cube_yaw,cube_vx,cube_vy,cube_vz,target_x,target_y,target_z,action_x,action_y,action_z,action_gripper,j0,j1,j2,j3,j4,j5,j6,jv0,jv1,jv2,jv3,jv4,jv5,jv6,current_subtask,current_task,active_target_name,objects.object_1.type,objects.object_1.size.0,objects.object_1.size.1,objects.object_1.size.2,objects.object_1.mass,objects.object_1.color.0,objects.object_1.color.1,objects.object_1.color.2,objects.object_1.color.3,objects.object_1.initial_position.0,objects.object_1.initial_position.1,objects.object_1.initial_position.2,objects.object_1.spinning_friction,objects.object_1.current_position.0,objects.object_1.current_position.1,objects.object_1.current_position.2,objects.unknown_object.type,objects.unknown_object.size.0,objects.unknown_object.size.1,objects.unknown_object.size.2,objects.unknown_object.mass,objects.unknown_object.color.0,objects.unknown_object.color.1,objects.unknown_object.color.2,objects.unknown_object.color.3,objects.unknown_object.initial_position.0,objects.unknown_object.initial_position.1,objects.unknown_object.initial_position.2,objects.unknown_object.spinning_friction,objects.unknown_object.current_position.0,objects.unknown_object.current_position.1,objects.unknown_object.current_position.2,scene.table.length,scene.table.width,scene.table.height,scene.table.x_offset,scene.table.lateral_friction,scene.table.spinning_friction,robot_config.control_type,robot_config.block_gripper,robot_config.base_position.0,robot_config.base_position.1,robot_config.base_position.2,target_goal.type,target_goal.targets.0.name,target_goal.targets.0.position.0,target_goal.targets.0.position.1,target_goal.targets.0.position.2,target_goal.mode,scripts.script_1,scripts.reach_only,scripts.left_right,active_state,active_scenario_name,active_scenario_type,sat
1,12,1,1,7,1,0,0,0,0,40,0,0.5,0.07999997586011887,0.03913304954767227,0.4000096321105957,False,0,-0.4000096321105957,False,-0.25671815872192383,-4.2825759010156617e-05,0.05854084715247154,-0.17781373858451843,0.00026224678731523454,-0.5875737071037292,-0.2500096261501312,-2.104584564222023e-05,0.019987111911177635,0.00018135503341909498,-8.247194273280911e-06,0.0004153037443757057,-3.4466167562641203e-05,9.733889783092309e-06,-5.782582093161182e-07,0.15000000596046448,0.0,0.019999999552965164,0.3223302364349365,0.0003316562797408551,-0.9466271996498108,1.0,-0.000791335208843342,0.11407138587341129,0.0006089863161687762,-2.8742374032193645,-4.842704640974296e-05,2.9734038602155555,0.7852744709065251,0.00010453254237095984,2.2018231847504466,-0.0007341000803263043,0.41889387133483846,-0.002000022915530376,0.8672244725991889,0.0011286951809241445,APPROACH_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500096250286003,-2.1045845241265372e-05,0.01998711247706236,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2500437735937961,0.0249418522441364,0.019993915444074157,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S2,APPROACH_OBJECT,D,
1,13,1,1,7,0,0,0,0,0,40,0,0.5,0.07999997586011887,0.009155601263046265,0.4000110328197479,False,0,-0.4000110328197479,False,-0.24477744102478027,-1.3822551409248263e-05,0.027499374002218246,-0.1042657196521759,0.000280971173197031,-0.6150817275047302,-0.25001102685928345,-2.0675863197539002e-05,0.0199870802462101,0.0001827905507525429,-8.327715477207676e-06,0.00048325900570489466,-3.934411142836325e-05,6.169419066281989e-06,-7.858214416955889e-07,0.15000000596046448,0.0,0.019999999552965164,0.44359543919563293,0.0014401732478290796,-0.8962259888648987,1.0,-0.0005079960214451836,0.26120585404391605,0.000355176549998108,-2.8099641274096876,-0.0002478263727162492,3.0542078137895134,0.7854914233475898,0.0021778042326506715,2.316093940955792,-0.0020682161242390196,0.7997593161997251,-0.001528586015037029,0.6213075604656028,0.0016681372725073553,APPROACH_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500110261550974,-2.067586366054367e-05,0.019987079998117142,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.25005045044667384,0.024942660253801634,0.019994259348944433,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S2,APPROACH_OBJECT,D,
1,14,1,1,4,0,1,1,1,0,39,0,0.5,0.04620800539851189,0.0013242156710475683,0.3978525698184967,False,0,-0.3978525698184967,False,-0.24750474095344543,-1.265366063307738e-05,0.023993607610464096,0.1567676067352295,-0.0010342190507799387,0.19760580360889435,-0.2478308528661728,-0.001295418362133205,0.023952221497893333,-0.007267491891980171,-0.023044759407639503,0.015195057727396488,0.15742084383964539,0.011923146434128284,0.19807100296020508,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,0.0,-1.0,-0.0003731224830665839,0.26694992166890824,0.00021597589807959626,-2.8174120715506947,-0.0003528523245714987,3.0728014053348236,0.7855513098073215,0.0011017388558404381,-0.5718533201159748,-0.003175718653772865,-0.08514996669179135,0.0004445304674839806,0.1428057156585586,-0.00031919220945593983,GRASP_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24783085794715015,-0.0012954183578003777,0.02395222144940094,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24780864330612665,0.02367525262028171,0.023808241986584336,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S6,GRASP_OBJECT,D,True
1,15,1,1,4,0,1,1,1,0,39,0,0.5,0.046528883278369904,0.0010885593947023153,0.3978043794631958,False,0,-0.3978043794631958,False,-0.24714523553848267,-2.3540278561995365e-05,0.024686038494110107,-0.004757993388921022,-7.037341129034758e-05,-0.003008944448083639,-0.2477809637784958,-0.0007891186396591365,0.02424478903412819,-0.0069386763498187065,-0.0323369987308979,0.014821571297943592,-0.004388975910842419,0.012988059781491756,-0.0034106899984180927,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,0.0,-1.0,-0.0002954962248617493,0.26699829050059054,0.00012281328383730475,-2.8230198206844994,-0.00037562158988797714,3.0886493251979292,0.7855930208578494,0.0005825138536102465,0.01520811151439766,-0.0006999686347310373,-0.04366102043987417,-0.00010533512238803874,0.1213962475798987,0.000461322228676413,GRASP_OBJECT,OBJECT_DELIVERY_SEQUENCE,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24778096968895275,-0.0007891186118579866,0.024244788111318614,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2477514013368049,0.02419278774546834,0.024103517733087557,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S6,GRASP_OBJECT,D,True
1,16,1,1,7,0,0,0,1,0,40,0,0.5,0.07593069225549698,0.005784394219517708,0.4000000059604645,False,0,-0.4000000059604645,False,-0.2468680441379547,-2.6231686206301674e-05,0.024853063747286797,0.002239507157355547,2.236693944723811e-05,0.0013531945878639817,-0.25,8.89957413319209e-11,0.019990000873804092,-6.213107806019025e-10,-1.7252097528341892e-09,-5.216489462611662e-09,1.5001818676196876e-09,-5.402709390978089e-10,2.040452473650589e-09,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,0.0,1.0,-0.00029457971875466895,0.26670834282547023,0.000115992279238064,-2.8228343676418457,-0.00037662686966130024,3.089083861058662,0.7855935209043288,4.6937301665696263e-07,-0.0022308861900414076,5.236233616864698e-05,0.0014225333263947135,-4.452583503374366e-06,0.0033531786813460474,-6.156153697922662e-06,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24999999994901,8.899574003507331e-11,0.01998999995306957,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24721720380643694,0.02509477142988675,0.019843991035775842,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,17,1,1,7,0,0,0,1,0,40,0,0.5,0.07950527966022491,0.020353510975837708,0.4000000059604645,False,0,-0.4000000059604645,False,-0.26143643260002136,-3.851492692774627e-06,0.03682667016983032,0.5254589319229126,-2.1061765437480062e-05,0.8774888515472412,-0.25,7.89142501345097e-11,0.019990000873804092,-1.1723627624249389e-10,-3.2553573725557783e-10,-5.216489462611662e-09,2.830743417447934e-10,-1.0194599331381227e-10,3.8502009913621293e-10,0.15000000596046448,0.0,0.019999999552965164,-0.022343695163726807,0.00018714000179897994,0.9997503161430359,1.0,-0.00029822635636173137,0.1881144049052523,0.00020896873336328356,-2.8483407342493687,-0.0002993211434828717,2.985698876948161,0.7855946082473126,-2.833524093633251e-05,-2.941390592881647,0.0007637867522417019,-0.2917041409102521,0.0005927515200550258,-0.7949344238942407,8.360656306161118e-06,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24999999992101649,7.89142511749269e-11,0.01998999999114453,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24726047137916676,0.025100757210839788,0.019962716642218846,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,18,1,1,7,2,0,0,1,0,40,0,0.5,0.07993985712528229,0.051766958087682724,0.4000000059604645,False,0,-0.4000000059604645,False,-0.25321969389915466,5.908222192374524e-06,0.071656733751297,0.09884646534919739,4.0952236304292455e-05,0.35959041118621826,-0.25,7.703063881203676e-11,0.019990000873804092,-2.4327507022747774e-11,-5.930225061012706e-11,-5.2167190567331545e-09,5.1567309450328835e-11,-2.1155060342392673e-11,7.272214774811658e-11,0.15000000596046448,0.0,0.019999999552965164,0.08888009935617447,2.9933120458736084e-05,0.9960423111915588,1.0,-0.0003005894611282868,0.05743098229677243,0.0002822376763694101,-2.8800356654167576,-0.00019280509802619311,2.9367464244100234,0.7855610401210297,-1.839209761232523e-05,-1.3469261545056608,0.0005481917342591725,-0.30252781128887596,0.0008177505533626204,-0.3763988519485346,-0.00025810767260159295,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2499999999156816,7.703063847309146e-11,0.019989999998327377,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24726886970800913,0.025101934093417256,0.019984851870240804,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,19,1,1,7,5,0,0,1,0,40,0,0.5,0.07999268919229507,0.07775409519672394,0.40000027418136597,False,0,-0.40000027418136597,False,-0.25192028284072876,1.020821127895033e-05,0.09772027283906937,0.2715192139148712,2.968539092762512e-06,0.606360912322998,-0.2500002682209015,6.471170821420458e-11,0.01998988166451454,4.507066023506923e-06,-1.3292216863192152e-05,-8.394721362492419e-07,-2.0732026314362884e-05,1.1430141057644505e-05,-2.0517925804597326e-05,0.15000000596046448,0.0,0.019999999552965164,0.03447611257433891,-6.326397124212235e-05,0.9994055032730103,1.0,-0.00026535590721167655,-0.047111510095658185,0.0003040401420713738,-2.878805537416475,-1.1917954629978136e-05,2.8195551846926667,0.7854474558907191,0.0004204601893143768,-1.955076737186147,4.012359893943145e-05,0.008172170509863996,0.0015150276731253848,-0.9007729819575152,-0.0011351300766199177,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000026945864867,6.471170647034903e-11,0.019989880949415926,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2472712468063812,0.02510009628485926,0.019989030879978584,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,20,1,1,7,8,0,0,1,0,40,0,0.5,0.07999911159276962,0.10861744731664658,0.40000051259994507,False,0,-0.40000051259994507,False,-0.24759019911289215,5.93317736274912e-06,0.12858033180236816,0.1280333399772644,6.173658039188012e-05,0.4259112775325775,-0.2500005066394806,3.2824021900523803e-07,0.019989632070064545,4.214391537971096e-06,-2.537234286137391e-05,-4.368117060948862e-06,-2.4093031242955476e-05,-7.162779184000101e-06,2.6863931452680845e-06,0.15000000596046448,0.0,0.019999999552965164,0.02853049710392952,-0.00015168798563536257,0.9995929002761841,1.0,-0.00023707045834600032,-0.15527373001349937,0.00028063563817602586,-2.872829063415918,8.674606389193556e-05,2.7120914856539047,0.785359224860418,0.0002282984468477755,-1.3699939437368192,0.0001065841032848432,0.04586860700286986,0.0006958496385172886,-0.8264309351338399,-0.000566906149768176,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000051355794867,3.282402182696579e-07,0.019989631685122754,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2472715717291773,0.02510159614434499,0.019989529232233728,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,21,1,1,7,11,0,0,1,0,40,0,0.5,0.0799998864531517,0.13787053525447845,0.40000060200691223,False,0,-0.40000060200691223,False,-0.2473336011171341,-2.655899606907042e-07,0.15783430635929108,0.16022203862667084,4.54741639259737e-05,0.5728734135627747,-0.25000059604644775,6.75385251724947e-07,0.01998956874012947,4.215020453557372e-06,-2.8542286599986255e-05,-8.041118235269096e-06,-2.1327121430658735e-05,-7.153269052651012e-06,5.4386196097766515e-06,0.15000000596046448,0.0,0.019999999552965164,-0.06605583429336548,-0.00015360621910076588,0.9978159070014954,1.0,-0.00022540404567645574,-0.2560257068131289,0.00025228742633474666,-2.8605745427500393,0.00012398206930855626,2.594471674219808,0.7853103581594072,0.00036173879725297003,-1.7494029261259005,-0.00015319353081075032,0.09422780956454894,0.0003513026266778567,-0.904079322728014,-0.000568147020604657,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500005821628381,6.753852683633457e-07,0.01998956827685881,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24727156652413534,0.02510187330662972,0.01998950572523743,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,22,1,1,7,11,0,0,1,0,40,0,0.5,0.07999996840953827,0.13599000871181488,0.40000060200691223,False,0,-0.40000060200691223,False,-0.23631606996059418,-1.8578682556835702e-06,0.15528927743434906,-0.38272401690483093,4.231960338074714e-05,-0.9532772898674011,-0.25000059604644775,1.0225292044196976e-06,0.019989555701613426,4.215141871100059e-06,-2.914001925091725e-05,-1.1713248568412382e-05,-2.0807005057577044e-05,-7.153537808335386e-06,5.958456767984899e-06,0.15000000596046448,0.0,0.019999999552965164,-0.02362743578851223,8.336343853443395e-06,-0.9997208118438721,1.0,-0.00023476313985657383,-0.2329969515680718,0.00026417220872329295,-2.890026483600061,0.00029404238270560365,2.7324820684283355,0.7853214966625469,-0.00012708667220169838,2.694523040533949,0.00020723091324092725,-0.23629536295708348,-0.010490574029376403,1.0611742964596047,7.568892602031942e-05,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000059934086794,1.0225291994478353e-06,0.01998955632036754,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24727154267944296,0.025102148456768954,0.0199895012993402,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,23,1,1,7,6,0,0,1,0,40,0,0.5,0.07999999076128006,0.09468270093202591,0.40000060200691223,False,0,-0.40000060200691223,False,-0.2490350753068924,-2.47031948674703e-06,0.11466732621192932,-0.3147837221622467,5.851974492543377e-05,-0.6409568786621094,-0.25000059604644775,1.369672418150003e-06,0.019989553838968277,4.215166427457007e-06,-2.925273474829737e-05,-1.538526703370735e-05,-2.070896516670473e-05,-7.153545084293e-06,6.056478014215827e-06,0.15000000596046448,0.0,0.019999999552965164,-0.12312283366918564,2.5915585865732282e-05,-0.9923914670944214,1.0,-0.00028115982319090505,-0.10016300397428761,0.0002961602063019438,-2.87784979795261,0.0001250114715638843,2.768611116187062,0.7853190678870551,-0.0003569243161627932,1.9920452703633504,0.000179056338116657,0.11347082617129166,-0.0012984124691528282,0.27779898070631,-1.8677331287132205e-05,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000060682122777,1.3696723868828101e-06,0.01998955406573284,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24727151524107988,0.02510242361008826,0.019989500464956993,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,24,1,1,7,3,0,0,1,0,40,0,0.5,0.07999999821186066,0.06146389991044998,0.40000030398368835,False,0,-0.40000030398368835,False,-0.2540346384048462,-4.16000102632097e-06,0.08132107555866241,-0.31730660796165466,0.0002092861832352355,-0.6160352826118469,-0.2500002980232239,1.6751858993302449e-06,0.019989721477031708,-1.3589369629585235e-08,-1.3899767509428784e-05,-1.7757320165401325e-05,1.2099862942704931e-05,2.4746020343968667e-08,1.206810338771902e-05,0.15000000596046448,0.0,0.019999999552965164,-0.013855744153261185,5.510542177944444e-05,-0.9999039769172668,1.0,-0.0002999466039771436,0.022510810288775693,0.00028786193251674854,-2.882482945389918,3.561077549832705e-05,2.893362101748104,0.7853583355876131,-1.1965029448084662e-05,1.995734770399091,0.00012786667439470926,-0.03201306046632866,-0.0008380052577138444,0.9589733945106208,0.0005316385498208035,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2500003024058602,1.6751859125347016e-06,0.01998972196280721,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24727103017188454,0.02510339995729849,0.019989676356021814,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,25,1,1,7,0,0,0,1,0,40,0,0.5,0.07999998331069946,0.028752939775586128,0.40000009536743164,False,0,-0.40000009536743164,False,-0.2538048326969147,-8.335693564731628e-06,0.04849004000425339,-0.33605125546455383,0.00013364703045226634,-0.6854246854782104,-0.25000008940696716,1.6749417000028188e-06,0.019989946857094765,-1.6065553332111904e-09,-2.6222462565783644e-06,-1.7757340174284764e-05,2.280206899740733e-06,-1.4395050706994539e-09,2.281617526023183e-06,0.15000000596046448,0.0,0.019999999552965164,0.11036477982997894,0.0001596290967427194,-0.9938911199569702,1.0,-0.00027286873395705974,0.16177349749189082,0.000212648013237166,-2.8591834277815438,-6.643469571708218e-05,3.007267807060482,0.7854106759644469,0.0002042911294193473,2.353755751960109,-0.00039723160940365043,0.25399227266648566,-0.0007878841927271407,0.8758285903800053,0.0004024808986392847,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.25000007685761366,1.6749416926405995e-06,0.019989947522876948,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24727073983512352,0.02510356814955077,0.01998993749335082,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,26,1,1,4,0,1,1,2,0,39,0,0.5,0.04319612309336662,0.02108500897884369,0.39730599522590637,False,0,-0.39730602502822876,False,-0.2579500079154968,1.1737171917047817e-05,0.0433996245265007,0.22216098010540009,-0.0013600881211459637,0.2676466107368469,-0.24726490676403046,-0.0020382327493280172,0.025338511914014816,0.07702303677797318,-0.006794481538236141,-0.00574530428275466,0.22914861142635345,-0.0065927160903811455,0.28392890095710754,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,0.0,-1.0,-0.0002435698028436924,0.17093152271206272,0.00022023433239156846,-2.864586139042667,-0.00011796429221168041,3.020243138746331,0.7854357653370503,0.00028724009148782537,-0.7853186070233098,-0.0036906765587690245,-0.0452970510710318,-0.00032705252655533014,0.09969415882481783,0.00015685985264058018,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24726491004291132,-0.0020382326414809856,0.025338511992406977,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.24450585688586524,0.02282483566833639,0.025232040875093786,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,27,1,1,7,0,0,0,2,0,40,0,0.5,0.07552551478147507,0.02553028054535389,0.4000000059604645,False,0,-0.4000000059604645,False,-0.25748980045318604,7.478932275262196e-06,0.04439692571759224,-0.00801515020430088,3.667826604214497e-05,-0.004577692598104477,-0.25,3.2084235268570183e-09,0.019989999011158943,-1.2106053937088745e-08,6.3846525288902e-11,2.1289386253897646e-08,4.62161919845272e-10,-9.765079411749866e-09,1.03471000656441e-08,0.15000000596046448,0.0,0.019999999552965164,0.0,0.0,0.0,1.0,-0.00020291787792530618,0.16997576283914098,0.00017512111085600155,-2.872494102849691,-0.00014178341960311973,3.040739967962642,0.7854975263620598,0.0003157038295926416,0.015399735825294754,-0.00023241326311630554,-0.06313316602028164,-0.00018810637901960775,0.1575882656322118,0.0004885996662762331,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.2499999995261804,3.208423581263657e-09,0.01998999975984021,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.23577036750939834,0.025581840938509827,0.028397421620189236,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,28,1,1,7,1,0,0,2,0,40,0,0.5,0.07945600897073746,0.04038200154900551,0.4000000059604645,False,0,-0.4000000059604645,False,-0.26656007766723633,1.2498217984102666e-05,0.05682028457522392,0.5919334888458252,-0.00012858546688221395,0.918952226638794,-0.25,3.012253335654691e-09,0.019990000873804092,-2.317710245947069e-09,9.548310188030925e-16,2.1268151684239456e-08,-3.4375993601697998e-15,-2.015401401322947e-09,2.015398958832293e-09,0.15000000596046448,0.0,0.019999999552965164,0.06198860704898834,-6.18721023784019e-05,0.998076856136322,1.0,-0.00019480496076382383,0.09504603092883229,0.00020492549507621747,-2.8806976433610454,-9.335026848256647e-05,2.9278150324227625,0.7854917199475421,6.436841284573024e-05,-3.013710046689249,0.00012811964480941018,-0.08794986874825161,0.00037331946711403885,-0.8682874463708703,-4.464592764374942e-05,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24999999952694915,3.0122533014694864e-09,0.01998999995364578,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.22792719030188596,0.028079767356872423,0.020449832159632364,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
1,29,1,1,7,4,0,0,2,0,40,0,0.5,0.07993386685848236,0.07150347530841827,0.4000000059604645,False,0,-0.4000000059604645,False,-0.2554628849029541,1.1263256965321489e-05,0.09128449112176895,0.09551110863685608,3.0837538361083716e-05,0.3102293908596039,-0.25,2.9746458629631434e-09,0.019990000873804092,-4.373355289022385e-10,7.907199469895683e-17,2.1268151684239456e-08,-3.2213618543124663e-16,-3.802922143858467e-10,3.80292769497359e-10,0.15000000596046448,0.0,0.019999999552965164,0.1513303965330124,-0.00011418446956668049,0.9884832501411438,1.0,-0.0001849199538329885,-0.028749415224331,0.00022055624920988513,-2.896123766132269,-2.2025632880643417e-05,2.86710580021047,0.7854517431420005,7.518862193922702e-05,-1.129176753279542,0.00023500586860793725,-0.13959382125312408,0.0005460505277458602,-0.466797837487297,-0.0003073844559997596,,RETRY_GRASP,target,box,0.04,0.04,0.04,1.0,0.1,0.2,0.9,1.0,-0.25,0.0,0.02,0.001,-0.24999999952694915,2.974645806051797e-09,0.019989999991253258,box,0.04,0.01,0.04,0.3,0.9,0.4,0.1,1.0,-0.25,0.02,0.02,0.001,-0.2286024555567494,0.028791522775955678,0.02045633216127101,1.1,0.7,0.4,-0.3,3.0,0.001,ee,False,-0.6,0.0,0.05,goal_sequence,target,0.15000000596046448,0.0,0.019999999552965164,goal_sequence,True,True,True,S10,RETRY_GRASP,A,True
